film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : Barry Lyndon
    Thể loại : Barry Lyndon
    Diễn viên : [""Ryan O'Neal"", 'Marisa Berenson', 'Patrick Magee', 'Hardy Krüger', 'Steven Berkoff']
    Đạo diễn : ['Stanley Kubrick']
    Quốc gia : ['Vương quốc Anh', 'Hoa Kỳ']
    Mô tả : Một người Ireland không ngoan động đoạt được tình yêu của một quý bà giàu có và giả vờ trở thành vị trí quý tộc của chồng cô đã chết ở Anh thế kỷ 18.
    ",Đạo diễn Stanley Kubrick đã chọn những diễn viên nào để đóng vai chính trong bộ phim Barry Lyndon?,"Câu hỏi: ""Đạo diễn nào đã thực hiện bộ phim Barry Lyndon?""","Bộ phim ""Barry Lyndon"" thuộc thể loại điện ảnh nào?","Bộ phim ""Barry Lyndon"" có được quay ở quốc gia nào?","Câu hỏi: ""Barry Lyndon"" kể về câu chuyện tình yêu và giả mạo của nhân vật gì?"
"
    Tên phim : Kundun
    Thể loại : Kundun
    Diễn viên : ['Tenzin Thuthob Tsarong', 'Gyurme Tethong', 'Tulku Jamyang Kunga Tenzin', 'Tenzin Yeshi Paichang', 'Tencho Gyalpo']
    Đạo diễn : ['Martin Scorsese']
    Quốc gia : ['Monaco', 'Hoa Kỳ', 'Ma-rốc']
    Mô tả : Từ thời thơ ấu đến tuổi vị thành niên, vị thứ mười bốn của Dalai Lama Tibet đấu tranh chống lại sự áp bức của Trung Quốc và những vấn đề khác.
    ","""Các diễn viên Tenzin Thuthob Tsarong và Gyurme Tethong đã đóng vai trò gì trong bộ phim Kundun?""",Đạo diễn nào đã chỉ đạo công tác quay hình cho bộ phim Kundun?,"Bộ phim ""Kundun"" thuộc thể loại gì?","Bộ phim ""Kundun"" được sản xuất ở các quốc gia nào?",Bạn đã từng chứng kiến thời thơ ấu và tuổi vị thành niên của Dalai Lama thứ mười bốn ở bộ phim Kundun?
"
    Tên phim : Class Reunion
    Thể loại : Class Reunion
    Diễn viên : ['Gerrit Graham', 'Michael Lerner', 'Fred McCarren', 'Miriam Flynn', 'Stephen Furst']
    Đạo diễn : ['Michael Miller']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Đã qua 10 năm kể từ khi lớp học của Lizzie Borden High School vào năm 1972 tốt nghiệp, và các thành phần cao cấp, hippie và nhóm trong giới đã trở lại để nhớ về những kỷ niệm tốt đẹp quá khứ. Lớp bạn Walter Baylor cũng đã trở lại nhưng với sự báo thù.
    ","Đoán xem có bao nhiêu diễn viên trong bộ phim ""Class Reunion"" là nam giới?",Đạo diễn nào đứng sau dự án Class Reunion?,"Tập hợp những nhân vật trong ""Class Reunion"" lại và bạn sẽ nhận ra được điều gì?","Tên của bộ phim ""Class Reunion"" được quay ở quốc gia nào?","""Các thành phần từng là bạn học của Lizzie Borden High School đã trở lại để nhớ về những kỷ niệm quá khứ trong bộ phim Class Reunion năm nào?"""
"
    Tên phim : What About Bob?
    Thể loại : What About Bob?
    Diễn viên : ['Bill Murray', 'Richard Dreyfuss', 'Julie Hagerty', 'Charlie Korsmo', 'Kathryn Erbe']
    Đạo diễn : ['Frank Oz']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một nhà tâm lý trị thành công mất trí mạng sau khi một trong những bệnh nhân phụ thuộc của mình, một người mắc chứng lo âu ám ảnh, theo dõi anh ta trong chuyến du lịch gia đình.
    ","Câu hỏi: Bộ phim ""What About Bob?"" có sự tham gia của các ngôi sao điện ảnh nào?","Ai là đạo diễn của phim ""What About Bob?""?","Tên bộ phim ""What About Bob?"" thuộc thể loại gì?","Bộ phim ""What About Bob?"" lấy bối cảnh ở nước nào?","Giải thích tình huống của bộ phim ""What About Bob?"" khi một nhà tâm lý trị thành công mất mạng sau khi một trong những bệnh nhân phụ thuộc của mình theo dõi anh ta trên chuyến đi gia đình?"
"
    Tên phim : The Killing Fields
    Thể loại : The Killing Fields
    Diễn viên : ['Sam Waterston', 'Haing S. Ngor', 'John Malkovich', 'Julian Sands', 'Craig T. Nelson']
    Đạo diễn : ['Roland Joffé']
    Quốc gia : ['Vương quốc Anh']
    Mô tả : Một nhà báo bị mắc kẹt tại Campuchia trong cuộc chiến dịch tàn bạo của Năm Ngoại ""Zero"" dưới sự lãnh đạo của Pol Pot.
    ","Ai trong số các diễn viên Sam Waterston, Haing S. Ngor và John Malkovich đã đóng vai chính trong bộ phim ""The Killing Fields""?","Đạo diễn nào đã làm việc trên bộ phim ""The Killing Fields""?","Tên bộ phim ""The Killing Fields"" thuộc thể loại phim nào?","Bộ phim ""The Killing Fields"" được quay ở quốc gia nào?","Câu hỏi: Trong bộ phim ""The Killing Fields"", nhà báo bị mắc kẹt tại Campuchia trong cuộc chiến dịch tàn bạo của Năm Ngoại ""Zero"" dưới sự lãnh đạo của ai?"
"
    Tên phim : Bulworth
    Thể loại : Bulworth
    Diễn viên : ['Kimberly Deauna Adams', 'Vinny Argiro', 'Sean Astin', 'Kirk Baltz', 'Ernie Lee Banks']
    Đạo diễn : ['Warren Beatty']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một chính trị gia libeal đã chán nản đến mức tự sát muốn đặt một hợp đồng trên mình và sử dụng cơ hội này để thẳng thắn với cử tri bằng cách ảnh hưởng đến nhịp điệu và ngôn ngữ của âm nhạc và văn hóa hip-hop.
    ",Đoán xem Sean Astin đã xuất hiện với vai trò gì trong bộ phim Bulworth?,"""Đạo diễn Warren Beatty đã thực hiện một vai trò đặc biệt nào trong bộ phim Bulworth?""",Bulworth thuộc thể loại nào?,Bộ phim Bulworth được sản xuất tại nước nào?,"""Nhân vật chính trong bộ phim Bulworth là ai và có những thay đổi như thế nào?"""
"
    Tên phim : The Ghost and the Darkness
    Thể loại : The Ghost and the Darkness
    Diễn viên : ['Michael Douglas', 'Val Kilmer', 'Tom Wilkinson', 'John Kani', 'Bernard Hill']
    Đạo diễn : ['Stephen Hopkins']
    Quốc gia : ['Hoa Kỳ', 'Đức']
    Mô tả : Một kỹ sư cầu và một người săn cũ giàu kinh nghiệm bắt đầu tìm kiếm hai con sư tử sau khi chúng bắt đầu tấn công các nhân viên xây dựng địa phương.
    ",Đoán xem vai trò trong The Ghost and the Darkness của diễn viên nào?,"Đạo diễn nào đã làm việc trong bộ phim ""The Ghost and the Darkness""?","Bộ phim ""The Ghost and the Darkness"" thuộc thể loại gì?","Bộ phim ""The Ghost and the Darkness"" được sản xuất tại quốc gia nào?","Câu hỏi: Trong phim ""The Ghost and the Darkness"", con nào là nguyên nhân gây ra cái chết cho các nhân viên xây dựng tại Kenya?"
"
    Tên phim : The 13th Warrior
    Thể loại : The 13th Warrior
    Diễn viên : ['Antonio Banderas', 'Diane Venora', 'Dennis Storhøi', 'Vladimir Kulich', 'Omar Sharif']
    Đạo diễn : ['John McTiernan']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một người đàn ông đã rơi vào tình yêu với một phụ nữ sai lầm và được sultan cử đi trên một sứ mệnh ngoại giao đến một đất nước xa xôi làm đại sứ.  Ngừng tại một cảng làng Viking để tiêu thụ các mặt hàng tồn kho, anh ta tìm thấy mình vô tình bị bóp méo trong một nhiệm vụ thám hiểm để đẩy lùi mối đe dọa bí ẩn trong một vùng đất Viking xa xôi.
    ",Ai trong số các diễn viên đã tham gia vào việc đóng vai chính ở The 13th Warrior?,"Câu hỏi: Đạo diễn nào đã thực hiện công việc trên bộ phim ""The 13th Warrior""?","Cậu bé 13 tuổi trong bộ phim ""The 13th Warrior"" là một người Viking thuộc tộc nào?","Câu hỏi: ""The 13th Warrior"" được thực hiện ở quốc gia nào?","""Trong bộ phim 'The 13th Warrior', người đại sứ được Sultan cử đi trên một sứ mệnh ngoại giao gặp phải tình huống gì khi dừng chân tại một cảng làng Viking?"""
"
    Tên phim : From Dusk Till Dawn
    Thể loại : From Dusk Till Dawn
    Diễn viên : ['George Clooney', 'Quentin Tarantino', 'Harvey Keitel', 'Juliette Lewis', 'Ernest Liu']
    Đạo diễn : ['Robert Rodriguez']
    Quốc gia : ['Hoa Kỳ', 'Mexico']
    Mô tả : Hai kẻ trộm và con tin bị giam giữ vô tình tìm được nơi ẩn náu tạm thời tại một nhà xe đông dân cư với những người vampire, dẫn đến những hậu quả hỗn loạn.
    ","Câu hỏi: Trong bộ phim ""From Dusk Till Dawn"", có mấy diễn viên nổi tiếng tham gia?","Đạo diễn nào đã làm việc với Robert Rodriguez để thực hiện bộ phim ""From Dusk Till Dawn""?","""From Dusk Till Dawn thuộc thể loại gì?""","Bộ phim ""From Dusk Till Dawn"" được thực hiện ở hai quốc gia nào?","Câu hỏi: ""Tên những người vampire nào có mặt trong nhà xe đông dân cư nơi hai kẻ trộm và con tin vô tình tìm được nơi ẩn náu tạm thời?"""
"
    Tên phim : One True Thing
    Thể loại : One True Thing
    Diễn viên : ['Meryl Streep', 'Renée Zellweger', 'William Hurt', 'Tom Everett Scott', 'Lauren Graham']
    Đạo diễn : ['Carl Franklin']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một phụ nữ có sự nghiệp đã tái đánh giá cuộc sống của cha mẹ cô sau khi bị buộc phải chăm sóc mẹ mình bị ung thư.
    ",Tên diễn viên Meryl Streep đã tham gia vai gì trong bộ phim One True Thing?,"Đạo diễn nào đã thực hiện bộ phim ""One True Thing""?","Câu hỏi: ""Thể loại của bộ phim 'One True Thing' là gì?""",Một True Thing được sản xuất tại nước nào?,Cô có biết gì về việc mẹ cô và cha cô khi bị ung thư như thế nào hay không?
"
    Tên phim : Rocky II
    Thể loại : Rocky II
    Diễn viên : ['Sylvester Stallone', 'Talia Shire', 'Burt Young', 'Carl Weathers', 'Burgess Meredith']
    Đạo diễn : ['Sylvester Stallone']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Rocky gặp khó khăn trong cuộc sống gia đình sau trận chiến với Apollo Creed, trong khi nhà vô địch đỏ rán liên tục kích động anh ta để chấp nhận một thách thức cho một trận tái đấu.
    ","Điên viên nào tham gia vào bộ phim ""Rocky II""?","Đạo diễn nào đã thực hiện bộ phim ""Rocky II""?","Tên phim ""Rocky II"" là một bộ phim thuộc thể loại gì?",Tên của quốc gia nơi Rocky II được sản xuất là gì?,"Trong bộ phim Rocky II, sự kiện quan trọng diễn ra sau trận chiến với ai?"
"
    Tên phim : Jacob's Ladder
    Thể loại : Jacob's Ladder
    Diễn viên : ['Tim Robbins', 'Elizabeth Peña', 'Danny Aiello', 'Matt Craven', 'Pruitt Taylor Vince']
    Đạo diễn : ['Adrian Lyne']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một cựu quân nhân Việt Nam tham chiến đau khổ vì cái chết của con trai mình đang cố gắng phơi bày quá khứ của mình trong khi bị ảnh hưởng bởi một trường hợp nghiêm trọng về mất trí nhớ. Để thực hiện như vậy, anh ta phải giải mã sự thật và cuộc sống từ giấc mơ, delusions và nhận thức về cái chết của chính mình.
    ",Cô Elizabeth Peña đã đóng vai trò gì trong bộ phim Jacob's Ladder?,"Tên đạo diễn nào đã làm việc cho bộ phim ""Jacob's Ladder""?",Cái tên nào mà Jacob's Ladder có thể được gọi là thể loại siêu thực?,"Cái tên gì là nước sản xuất bộ phim ""Jacob's Ladder""?","Trong bộ phim ""Jacob's Ladder"", cựu quân nhân Việt Nam đã trải qua một cuộc chiến tranh đau thương để tìm ra sự thật và cuộc sống từ giấc mơ của mình khi bị ảnh hưởng bởi chứng mất trí nhớ, có phải không?"
"
    Tên phim : Only You
    Thể loại : Only You
    Diễn viên : ['Marisa Tomei', 'Robert Downey Jr.', 'Bonnie Hunt', 'Joaquim de Almeida', 'Fisher Stevens']
    Đạo diễn : ['Norman Jewison']
    Quốc gia : ['Hoa Kỳ', 'Ý']
    Mô tả : Là một thiếu niên, Tiệp được nói rằng số phận của cô là một người đàn ông tên Đamôn Braxton.  Năm sau đó, khi cô sắp lấy chồng khác, một người đàn ông tên Đamôn gọi điện để chúc họ may mắn và Tiệp đã bỏ cưới để theo dõi Damon đến Ý.
    ","Tên diễn viên nào tham gia đóng vai chính trong phim ""Only You""?","Câu hỏi: Đạo diễn Norman Jewison đã thực hiện việc gì trong bộ phim ""Only You""?","Cái tên ""Only You"" liệu có được coi là phim lãng mạn?","Bộ phim ""Only You"" được sản xuất tại quốc gia nào?","Cô gái trong phim ""Only You"" đã bỏ cưới để theo dõi một người đàn ông nào sau khi nhận được cuộc gọi từ anh ta?"
"
    Tên phim : Misery
    Thể loại : Misery
    Diễn viên : ['James Caan', 'Kathy Bates', 'Richard Farnsworth', 'Frances Sternhagen', 'Lauren Bacall']
    Đạo diễn : ['Rob Reiner']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Sau khi một nhà văn nổi tiếng được cứu từ vụ tai nạn xe hơi bởi một người hâm mộ các tiểu thuyết của mình, anh ta nhận ra rằng sự chăm sóc anh đang nhận lại chỉ là khởi đầu của một ác mộng về tình thần giam giữ và lạm dụng.
    ","""Đoán xem diễn viên nào trong bộ phim 'Misery' đã giành được giải Oscar cho vai trò phụ nữ giam giữ ác độc?""","Cái nào là người phụ nữ đã đạo diễn cho bộ phim kinh dị nổi tiếng ""Misery""?","Câu hỏi: Bộ phim ""Misery"" thuộc thể loại nào?","Bộ phim ""Misery"" được sản xuất ở nước nào?","Sau khi một nhà văn nổi tiếng được cứu từ vụ tai nạn xe hơi bởi một người hâm mộ các tiểu thuyết của mình, anh ta nhận ra rằng sự chăm sóc anh đang nhận lại chỉ là khởi đầu của một ác mộng về tình thần giam giữ và lạm dụng. Điều gì sẽ xảy ra với nhà văn trong bộ phim ""Misery""?"
"
    Tên phim : Rear Window
    Thể loại : Rear Window
    Diễn viên : ['James Stewart', 'Grace Kelly', 'Wendell Corey', 'Thelma Ritter', 'Raymond Burr']
    Đạo diễn : ['Alfred Hitchcock']
    Quốc gia : ['Hoa Kỳ']
    Mô tả : Một nhiếp ảnh gia buồn chán đang hồi phục từ chân gãy của mình trôi qua thời gian bằng cách xem những người hàng xóm và bắt đầu nghi ngờ một trong số họ là tội phạm giết người.
    ","Trong bộ phim ""Rear Window"", người phụ nữ đóng vai chính có tên là gì?","""Đạo diễn Alfred Hitchcock đã thực hiện tác phẩm nào nổi tiếng mang tên Rear Window?""","Tên phim ""Rear Window"" thuộc thể loại nào?","Tên bộ phim ""Rear Window"" được sản xuất ở nước nào?","""Tên nhân vật chính trong bộ phim 'Rear Window' đã bị chân gãy và đang bị hồi phục như thế nào?"""
"
    Tên phim : Exotica
    Thể loại : Exotica
    Diễn viên : ['David Hemblen', 'Calvin Green', 'Don McKellar', 'Peter Krantz', 'Mia Kirshner']
    Đạo diễn : ['Atom Egoyan']
    Quốc gia : ['Canada']
    Mô tả : Một người đàn ông bị ám ảnh bởi rối loạn tâm thần thường xuyên đến câu lạc bộ Exotica trong một nỗ lực để tìm được sự thoải mái nhưng ngay cả ở đó quá khứ của anh ta cũng không bao giờ xa lánh.
    ",Câu hỏi: Các diễn viên tham gia đóng phim Exotica là ai?,Đạo diễn nào chịu trách nhiệm điều khiển quá trình quay của Exotica?,Bạn có muốn biết phim Exotica thuộc thể loại nào?,Trước khi Exotica khởi chiếu ở nơi nào ngoài Canada?,Độ tuổi để xem được bộ phim Exotica là bao nhiêu?
