film_info,q_actor,q_director,q_genres,q_country,q_plot
"
    Tên phim : Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2
    Thể loại : ['P', 'Phim Âu Mỹ', 'Phim hoạt hình']
    Diễn viên : ['Kevin Hart', '', 'Lake Bell', '', 'Patton Oswalt', '', 'Jenny Slate', '', 'Tiffany Haddish', '', 'Eric Stonestreet']
    Đạo diễn : ['Chris Renaud']
    Quốc gia : ['United States of America']
    Mô tả : Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2 là phần tiếp theo của bộ phim hoạt hình về cuộc sống bí mật của những thú cưng khi chủ của chúng vắng nhà. Bộ phim tiếp tục theo chân chú chó Max và những người bạn của cậu, bao gồm chú chó lông xù Gidget, chú thỏ Snowball, và nhiều nhân vật khác. Trong phần này, Max phải đối mặt với những lo lắng về sự an toàn của cậu chủ nhỏ khi gia đình đi ngh... Xem thêm
    ","""Tên các diễn viên tham gia đóng góp cho bộ phim Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2 là?""

Hãy thêm thông tin nếu bạn muốn tôi giúp với vấn đề khác!","Câu hỏi: Đạo diễn nào đã làm việc trên bộ phim ""Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2""?","Cần phải nhập thêm thông tin về bộ phim ""Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2"" là phim gì?",Câu hỏi: Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2 thuộc quốc gia nào?,"Câu hỏi: ""Tại sao chú chó Max phải đối mặt với những lo lắng trong Đẳng Cấp Thú Cưng 2 - The Secret The Life Of Pets 2?"""
"
    Tên phim : Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn - How To Train Your Dragon: The Hidden World
    Thể loại : ['P', 'Phim Âu Mỹ', 'Phim hoạt hình']
    Diễn viên : ['Gerard Butler', '', 'Jonah Hill', '', 'Cate Blanchett', '', 'America Ferrera', '', 'Craig Ferguson', '', 'Jay Baruchel']
    Đạo diễn : ['Tim Johnson']
    Quốc gia : ['United States of America']
    Mô tả : Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn - How To Train Your Dragon: The Hidden World là phần cuối trong loạt phim về Hiccup và chú rồng Toothless. Trong phần này, Hiccup, giờ là thủ lĩnh của làng Berk, tiếp tục sứ mệnh tạo ra một nơi mà rồng và người có thể sống hòa thuận. Tuy nhiên, khi một mối đe dọa mới xuất hiện dưới hình dạng Grimmel, một kẻ săn rồng nguy hiểm, Hiccup và Toothless phải dẫn dắt cư d... Xem thêm
    ",Đến từ quốc gia nào để đóng góp vào sự thành công của phim Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn - How To Train Your Dragon: The Hidden World là Cate Blanchett?,"Đạo diễn nào chịu trách nhiệm chỉ đạo bộ phim ""Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn - How To Train Your Dragon: The Hidden World""?",Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn - How To Train Your Dragon: The Hidden World thuộc thể loại phim nào?,"Bộ phim ""Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn - How To Train Your Dragon: The Hidden World"" thuộc quốc gia nào?",Phần cuối trong loạt phim Bí Kíp Luyện Rồng: Vùng Đất Bí Ẩn có thể miêu tả như thế nào?
"
    Tên phim : Bí Kíp Luyện Rồng: Trở Về Nhà - How To Train Your Dragon - Homecoming
    Thể loại : ['P', 'Phim Âu Mỹ', 'Phim hoạt hình']
    Diễn viên : ['Gerard Butler', '', 'Christopher Mintz-Plasse', '', 'America Ferrera', '', 'Craig Ferguson', '', 'Jay Baruchel']
    Đạo diễn : ['Tim Johnson']
    Quốc gia : ['United States of America']
    Mô tả : Bí Kíp Luyện Rồng: Trở Về Nhà - How To Train Your Dragon - Homecoming Bộ phim kể về Hiccup và Astrid, giờ đã có gia đình riêng, chuẩn bị cho lễ hội Snoggletog tại Berk. Khi phát hiện các con của mình chưa từng gặp Toothless và các loài rồng khác, Hiccup quyết định tổ chức một buổi biểu diễn tái hiện lịch sử của người Berk và rồng, để giữ ký ức về tình bạn giữa người và rồng sống mãi. Trong khi đó,... Xem thêm
    ","""Các diễn viên chính trong ""Bí Kíp Luyện Rồng: Trở Về Nhà - How To Train Your Dragon - Homecoming"" bao gồm những người nào?""","Đạo diễn nào đã thực hiện phim ""Bí Kíp Luyện Rồng: Trở Về Nhà - How To Train Your Dragon - Homecoming""?","""Bộ phim Bí Kíp Luyện Rồng: Trở Về Nhà - How To Train Your Dragon - Homecoming thuộc thể loại phim nào?""","Tên bộ phim ""Bí Kíp Luyện Rồng: Trở Về Nhà"" thuộc quốc gia nào?",Bí Kíp Luyện Rồng: Trở Về Nhà - How To Train Your Dragon - Homecoming là một bộ phim hoạt hình nào?
"
    Tên phim : Gấu Mập Học Võ - Kung Fu Panda
    Thể loại : ['P', 'Phim Âu Mỹ', 'Phim hoạt hình']
    Diễn viên : ['Seth Rogen', '', 'Angelina Jolie', '', 'Jackie Chan', '', 'Dustin Hoffman', '', 'Jack Black', '', 'Ian McShane']
    Đạo diễn : ['John Stevenson', '', 'Mark Osborne']
    Quốc gia : ['United States of America']
    Mô tả : Gấu Mập Học Võ - Kung Fu Panda kể về Po, một chú gấu trúc làm công việc phục vụ trong quán mì của cha mình, nhưng lại có giấc mơ trở thành một võ sĩ kung fu. Khi thầy sư phụ rùa Oogway chọn Po làm ""Chiến binh Rồng"" – người được tiên tri sẽ đánh bại kẻ ác Tai Lung, Po bất ngờ trở thành học trò của sư phụ Shifu cùng với nhóm Ngũ Đại Hào Kiệt. Ban đầu, Po vụng về và bị các bạn đồng môn xem thường, nh... Xem thêm
    ","Câu hỏi: Người tham gia diễn xuất trong bộ phim ""Gấu Mập Học Võ - Kung Fu Panda"" có bao gồm những người nào?","Đạo diễn nào trong bộ phim ""Gấu Mập Học Võ - Kung Fu Panda"" cũng đảm nhiệm vai trò đạo diễn cho phần tiếp theo của bộ phim này?","Câu hỏi: ""Gấu Mập Học Võ - Kung Fu Panda thuộc thể loại gì?""",Gấu Mập Học Võ - Kung Fu Panda được sản xuất ở quốc gia nào?,Gấu Mập Học Võ - Kung Fu Panda kể về việc Po trở thành học trò của sư phụ Shifu như thế nào?
"
    Tên phim : Đấu Trường Âm Nhạc - Sing
    Thể loại : ['K', 'Phim hoạt hình']
    Diễn viên : ['Reese Witherspoon', '', 'Matthew McConaughey', '', 'Tori Kelly', '', 'John C. Reilly', '', 'Seth MacFarlane']
    Đạo diễn : ['Garth Jennings']
    Quốc gia : ['United States of America']
    Mô tả : Đấu Trường Âm Nhạc - Sing kể về chú gấu koala Buster Moon khi thấy rạp hát của mình có nguy cơ bị đóng cửa đã nảy ra ý tưởng tổ chức một cuộc thi âm nhạc để thu hút sự chú ý của khán giả. Lọt vào vòng chung kết là năm con vật với năm cá tính và hoàn cảnh khác nhau, mang đến hàng loạt những tình huống dở khóc dở cười cho đấu trường âm nhạc đầy gay cấn.
    ",Đạo diễn nào đã tham gia thực hiện Đấu Trường Âm Nhạc - Sing và có sự góp mặt của Reese Witherspoon trong vai diễn gì?,Câu hỏi: Đạo diễn Đấu Trường Âm Nhạc - Sing là ai?,"Câu hỏi: ""Đấu Trường Âm Nhạc - Sing thuộc thể loại phim hoạt hình hay phim kinh dị?""",Câu hỏi: Đấu Trường Âm Nhạc - Sing được quay ở quốc gia nào?,"Câu hỏi: ""Bộ phim 'Đấu Trường Âm Nhạc - Sing' kể về một chủ sở hữu rạp hát nào đó?"""
"
    Tên phim : Ngài Bean - Mr. Bean: The Animated Series - Tập 1
    Thể loại : ['K', 'Phim hoạt hình', 'Phim Bộ', 'Mr Bean: The Animated Series là phiên bản hoạt hình của bộ phim truyền hình Mr. Bean của Anh năm 1990. Nhân vật trong bản gốc gồm có Mr. Bean, Irma Gobb, Teddy và chiếc xe hơi thân thiết Reliant Supervan, bên cạnh đó là sự xuất hiện của Wicket - bà chủ nhà của Mr. Bean và con mèo ranh ma Scrapper.', 'Quốc gia:', 'United States of America']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['United States of America']
    Mô tả : nan
    ",Tên các diễn viên tham gia trong bộ phim Ngài Bean - Mr. Bean: The Animated Series - Tập 1 là ai?,"Ai là đạo diễn chính thức đứng sau tác phẩm điện ảnh ""Ngài Bean - Mr. Bean: The Animated Series - Tập 1""?",Ngài Bean - Mr. Bean: The Animated Series - Tập 1 thuộc thể loại phim nào?,"Bộ phim ""Ngài Bean - Mr. Bean: The Animated Series - Tập 1"" được sản xuất ở quốc gia nào?",Tên phiên bản hoạt hình đầu tiên nào được phát hành năm 1990?
"
    Tên phim : Kỹ Năng Sống Cho Bé - Họa sỹ Didu
    Thể loại : ['P', 'Phim hoạt hình', 'Phim Bộ', 'Kỹ Năng Sống Cho Bé - chương trình dành cho thiếu nhi', 'Quốc gia:', 'Vietnam']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : ['Vietnam']
    Mô tả : nan
    ","Ai là diễn viên trong bộ phim ""Kỹ Năng Sống Cho Bé - Họa sỹ Didu""?","Câu hỏi: ""Tên của người đã làm đạo diễn cho Kỹ Năng Sống Cho Bé - Họa sỹ Didu là gì?""",Tên phim Kỹ Năng Sống Cho Bé - Họa sỹ Didu thuộc thể loại phim nào?,"""Tên Quốc gia sản xuất Kỹ Năng Sống Cho Bé - Họa sỹ Didu là gì?""","Cái tên ""Kỹ Năng Sống Cho Bé - Họa sỹ Didu"" đã cho ta một dấu ấn rất đáng yêu và gần gũi, thế nhưng điều gì được bộ phim truyền tải qua mỗi khung hình? Câu chuyện của Kỹ Năng Sống Cho Bé - Họa sỹ Didu là về vấn đề gì?"
"
    Tên phim : Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild
    Thể loại : ['K', 'Phim Âu Mỹ', 'Phim hoạt hình']
    Diễn viên : ['Hugh Laurie', '', 'MICHAEL J. FOX', '', 'Geena Davis']
    Đạo diễn : ['Audu Paden']
    Quốc gia : ['United States of America']
    Mô tả : Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild kể về cuộc phiêu lưu của chú chuột Stuart
    ","Trong bộ phim Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild, chú chuột chính đã được diễn xuất bởi ai?","Đạo diễn nào đã thực hiện bộ phim ""Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild""?","Bộ phim ""Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild"" thuộc thể loại gì?","Bộ phim ""Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild"" được sản xuất tại quốc gia nào?","Câu hỏi: Chú chuột Stuart trong bộ phim ""Chú Chuột Siêu Quậy 3: Tiếng Gọi Nơi Hoang Dã - Stuart Little 3: Call Of The Wild"" đã có cuộc phiêu lưu như thế nào?"
"
    Tên phim : Quái Vật Vũ Trụ - Starship Troopers: Invasion
    Thể loại : ['T16', 'Phim Âu Mỹ', 'Phim hoạt hình']
    Diễn viên : ['David Matranga', '', 'Justin Doran', '', 'Luci Christian']
    Đạo diễn : ['Shinji Aramaki', '', 'Steven Foster']
    Quốc gia : ['United States of America']
    Mô tả : Quái Vật Vũ Trụ - Starship Troopers: Invasion được chuyển thể từ cuốn tiểu thuyết viễn tưởng của nhà văn Robert A. Heinlein năm 1959 và từng được đề cử giải Hiệu ứng kỹ xảo tại Oscar năm 1998. Phim kể về cuộc chiến của người lính trẻ Johhny Rico cùng đồng đội chống lại những sinh vật ngoài hành tinh để bảo vệ sự sống còn của Trái Đất.
    ","Cái tên nào trong danh sách diễn viên đóng vai trò chính hoặc có vai trò quan trọng trong bộ phim ""Quái Vật Vũ Trụ - Starship Troopers: Invasion""?","""Đạo diễn nào trong bộ phim 'Quái Vật Vũ Trụ - Starship Troopers: Invasion' đã cùng làm việc với Steven Foster?""",Quái Vật Vũ Trụ - Starship Troopers: Invasion thuộc thể loại phim hoạt hình là đúng hay sai?,Tên quốc gia nơi Quái Vật Vũ Trụ - Starship Troopers: Invasion được sản xuất là nước nào?,Câu hỏi: Quái Vật Vũ Trụ - Starship Troopers: Invasion kể về cuộc chiến giữa nhân loại và những sinh vật ngoài hành tinh để bảo vệ gì?
"
    Tên phim : Tập 1 - Cá Mập Bé Nghịch Ngợm
    Thể loại : ['P', 'Phim hoạt hình', 'Phim Bộ', 'Hoạt Hình Với Hình Ảnh Và Hoạt Động Của Baby Shark']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ",Tên các diễn viên trong Tập 1 - Cá Mập Bé Nghịch Ngợm là ai?,Đạo diễn nào đã làm việc trên Tập 1 - Cá Mập Bé Nghịch Ngợm?,Tập 1 - Cá Mập Bé Nghịch Ngợm có thuộc thể loại Phim hoạt hình không?,"Bộ phim ""Tập 1 - Cá Mập Bé Nghịch Ngợm"" thuộc quốc gia nào?",Câu hỏi: Tập 1 - Cá Mập Bé Nghịch Ngợm là một bộ phim hoạt hình gì?
"
    Tên phim : Tập 1 - 10 Em Bé Nằm Trên Giường Liệu Có Chật Hay Không?
    Thể loại : ['P', 'Phim hoạt hình', 'Phim Bộ', 'Bé học tiếng Anh']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ",Có diễn viên nào tham gia vào Tập 1 - 10 Em Bé Nằm Trên Giường Liệu Có Chật Hay Không?,"""Tập 1 - 10 Em Bé Nằm Trên Giường Liệu Có Chật Hay Không? được đạo diễn bởi ai?""","""Tập 1 - 10 Em Bé Nằm Trên Giường Liệu Có Chật Hay Không? thuộc thể loại phim hoạt hình, nhưng sẽ tập trung vào việc giúp các em nhỏ học tiếng Anh được bao nhiêu?""","Bộ phim ""Tập 1 - 10 Em Bé Nằm Trên Giường Liệu Có Chật Hay Không?"" được sản xuất ở quốc gia nào?","Câu hỏi: ""Bộ phim 'Tập 1 - 10 Em Bé Nằm Trên Giường Liệu Có Chật Hay Không?' kể về một tình huống như thế nào?"""
"
    Tên phim : Tập 1 - Cùng Đếm Số Và Chọn Màu
    Thể loại : ['P', 'Phim hoạt hình', 'Phim Bộ', 'Bé học toán']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ","Câu hỏi: ""Bộ phim 'Tập 1 - Cùng Đếm Số Và Chọn Màu' có diễn viên nào tham gia?""","Đạo diễn nào đã thực hiện bộ phim ""Tập 1 - Cùng Đếm Số Và Chọn Màu""?","Tập 1 - Cùng Đếm Số Và Chọn Màu là một bộ phim gì thuộc thể loại ""Bé học toán""?","Bộ phim ""Tập 1 - Cùng Đếm Số Và Chọn Màu"" được sản xuất ở quốc gia nào?","""Tập 1 - Cùng Đếm Số Và Chọn Màu có nội dung gì?"""
"
    Tên phim : Kẹo Sữa Số 23 - Tập 1
    Thể loại : ['P', 'Phim hoạt hình', 'Phim Trung Quốc', 'Phim Bộ', 'Kẹo Sữa có số thứ tự 23, cũng thường xuyên xếp thứ 23 trong các kì thi, tuy không có thành tích nổi bật nhưng Kẹo Sữa đã mang đến cho bố mẹ, giáo viên và các bạn sự chân thành, ấm áp và tốt bụng. Xung quanh Kẹo Sữa có những người bạn với nhiều tính cách khác nhau và thành tích học tập không đồng đều. Trong thế giới của trẻ em, mặc dù có những mâu thuẫn, tranh chấp nhưng qua đó các em sẽ thấy được ...', 'Xem thêm']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ",Tên các diễn viên tham gia trong bộ phim Kẹo Sữa Số 23 - Tập 1 là ai?,"Tên nào được ghi nhận là đạo diễn của bộ phim ""Kẹo Sữa Số 23 - Tập 1""?",Kẹo Sữa Số 23 - Tập 1 thuộc thể loại nào?,"Bộ phim ""Kẹo Sữa Số 23 - Tập 1"" là sản phẩm của quốc gia nào?",Kẹo Sữa Số 23 - Tập 1 có thể mang lại cho người xem những cảm xúc và giá trị gì?
"
    Tên phim : Tập 1 - Học Từ A Đến D
    Thể loại : ['P', 'Phim hoạt hình', 'Phim Bộ', 'Tiếng Anh cho bé']
    Diễn viên : []
    Đạo diễn : []
    Quốc gia : []
    Mô tả : nan
    ","Bộ phim ""Tập 1 - Học Từ A Đến D"" có những diễn viên nào?","Đạo diễn nào làm việc cho bộ phim ""Tập 1 - Học Từ A Đến D""?","Tập 1 - Học Từ A Đến D có thuộc thể loại ""Phim hoạt hình"" hay không?","Bộ phim ""Tập 1 - Học Từ A Đến D"" được thực hiện ở quốc gia nào?","""Tập 1 - Học Từ A Đến D là một bộ phim hoạt hình về chủ đề gì?"""
"
    Tên phim : Ngôi Sao Phương Đông - The Star
    Thể loại : ['P', 'Phim Âu Mỹ', 'Phim hoạt hình', 'The Star là câu chuyện về chú lừa Bo, tuy nhỏ con nhưng vô cùng gan dạ, khao khát một cuộc phiêu lưu khỏi cuộc sống ngôi làng thân thuộc, có phần nhàm chán của mình. Một ngày, lấy hết can đảm, Bo cùng với những người bạn của mình thực hiện một chuyến phiêu lưu. Trên đường đi, cậu kết bạn cùng với Ruth, một chú cừu đáng yêu bị lạc đàn và Dave, một chú bồ câu với khát vọng to lớn. Cùng với ba chú lạ...', 'Xem thêm', 'Diễn viên:', 'Keegan-Michael Key', ',', 'Steven Yeun', ',', 'Aidy Bryant', 'Đạo diễn:', 'Timothy Reckart', 'Quốc gia:', 'United States of America']
    Diễn viên : ['Keegan-Michael Key', '', 'Steven Yeun', '', 'Aidy Bryant']
    Đạo diễn : ['Timothy Reckart']
    Quốc gia : ['United States of America']
    Mô tả : nan
    ","Câu hỏi: Trong bộ phim ""Ngôi Sao Phương Đông - The Star"", có mấy diễn viên xuất sắc góp mặt?","Tên đạo diễn trong bộ phim ""Ngôi Sao Phương Đông - The Star"" là ai?","Bộ phim ""Ngôi Sao Phương Đông - The Star"" thuộc thể loại nào?","Trên nào là quốc gia sản xuất bộ phim ""Ngôi Sao Phương Đông - The Star""?","""Trong bộ phim Ngôi Sao Phương Đông - The Star, Bo là chú lừa có tính cách như thế nào?"""
